"COOR1" "COOR2" "COOR1.5" "ProteinCodingGenesPCG" "GC_PROPORTION" "GC_State" "GC_PosteriorMean" "PCG_State" "PCG_PosteriorMean"
16940001 16950000 16945000 3 0.4459 3 0.442762159659514 2 2.1361656142016
16950001 16960000 16955000 4 0.443 3 0.439909915025059 2 2.13595097267326
16960001 16970000 16965000 2 0.4445 3 0.433510986739109 2 1.99720668875588
16970001 16980000 16975000 0 0.3897 2 0.415880937167288 2 1.49850856181645
16980001 16990000 16985000 1 0.4041 2 0.414211103133014 2 1.47210765383093
16990001 1.7e+07 16995000 2 0.4009 2 0.413674681423539 2 1.46918852904554
17000001 17010000 17005000 1 0.4125 2 0.413985940668176 1 1.11365630150725
17010001 17020000 17015000 0 0.3814 2 0.41438688680855 1 0.770830852446542
17020001 17030000 17025000 0 0.4211 2 0.423105778428938 1 0.747735423997424
17030001 17040000 17035000 0 0.4223 3 0.435312322954549 1 0.980492697326646
17040001 17050000 17045000 4 0.4851 3 0.456425595890986 2 2.07980074886016
17050001 17060000 17055000 2 0.5025 4 0.459450188987956 2 2.03923350000437
17060001 17070000 17065000 1 0.4076 3 0.441968486850123 2 1.85133630609769
17070001 17080000 17075000 0 0.4348 3 0.442071873784145 2 1.70825626330789
17080001 17090000 17085000 1 0.4619 3 0.443098123789093 2 1.88426231654467
17090001 17100000 17095000 4 0.4384 3 0.440479459092937 2 2.10594408701167
17100001 17110000 17105000 2 0.451 3 0.43748711229204 2 1.92865018460487
17110001 17120000 17115000 1 0.4572 2 0.424256707132571 1 1.26527907712489
17120001 17130000 17125000 0 0.3514 1 0.399599543451894 1 0.642045935444022
17130001 17140000 17135000 0 0.2979 1 0.393246850553059 1 0.501369877771602
17140001 17150000 17145000 0 0.3993 1 0.400034242453729 1 0.478918373907496
17150001 17160000 17155000 0 0.3994 2 0.407327044864917 1 0.529530846289487
17160001 17170000 17165000 1 0.4414 2 0.418907462756262 1 0.783709344146794
17170001 17180000 17175000 0 0.4221 2 0.421719345597351 1 1.01303235302262
17180001 17190000 17185000 11 0.4341 2 0.425307602819373 2 2.1382691011793
17190001 17200000 17195000 8 0.4304 2 0.427110384252642 2 2.1382691011793
17200001 17210000 17205000 1 0.4399 3 0.427787137111247 2 2.06868231769228
17210001 17220000 17215000 1 0.4215 2 0.425717195415897 2 2.04910701030789
17220001 17230000 17225000 2 0.4185 2 0.425384626158227 2 2.08430822095525
17230001 17240000 17235000 3 0.4128 2 0.426559182310681 2 2.06172793217414
17240001 17250000 17245000 1 0.4314 3 0.432523370640078 2 1.38341777432186
17250001 17260000 17255000 0 0.4452 3 0.437832756601095 1 0.763189614037726
17260001 17270000 17265000 1 0.4384 3 0.438749863651527 1 0.635864259427901
17270001 17280000 17275000 0 0.4351 3 0.439842556375389 1 0.480764291051199
17280001 17290000 17285000 0 0.4384 3 0.440286976511417 1 0.444790370901828
17290001 17300000 17295000 0 0.4389 3 0.439316257320477 1 0.437234989104347
17300001 17310000 17305000 0 0.4356 3 0.438230323359851 1 0.439724830833062
17310001 17320000 17315000 1 0.4151 3 0.436106769523992 1 0.470203927856992
17320001 17330000 17325000 0 0.4394 3 0.437199462247854 1 0.45440631137135
17330001 17340000 17335000 1 0.4321 3 0.436392500894681 1 0.478961302213164
17340001 17350000 17345000 0 0.4298 3 0.435771034377102 1 0.4569820097114
17350001 17360000 17355000 1 0.4339 3 0.435436988921021 1 0.478875445601829
17360001 17370000 17365000 0 0.4295 3 0.434449601804679 1 0.457024938017068
17370001 17380000 17375000 1 0.4406 3 0.434013630122695 1 0.480249151383189
17380001 17390000 17385000 0 0.4417 3 0.430317953375628 1 0.462305119614171
17390001 17400000 17395000 1 0.3958 2 0.419108340104895 1 0.500854738103592
17400001 17410000 17405000 1 0.4406 2 0.418328609048693 1 0.496261409397169
17410001 17420000 17415000 0 0.3898 2 0.412780804759537 1 0.447623639075884
17420001 17430000 17425000 0 0.4156 2 0.412135083048159 1 0.438694551497042
17430001 17440000 17435000 0 0.3702 2 0.410375167813836 1 0.441527819671098
17440001 17450000 17445000 1 0.3935 2 0.41089596359547 1 0.464408606591879
17450001 17460000 17455000 0 0.421 2 0.412016903149437 1 0.4433737368148
17460001 17470000 17465000 0 0.4101 2 0.412081262931409 1 0.442300529173113
17470001 17480000 17475000 0 0.4028 2 0.411663435373238 1 0.467370659682937
17480001 17490000 17485000 1 0.3889 2 0.411615957009064 1 0.586282066381931
17490001 17500000 17495000 2 0.4376 2 0.412699553585633 1 0.672181606022612
17500001 17510000 17505000 0 0.3728 2 0.41164655395544 1 0.502185515579285
17510001 17520000 17515000 0 0.4277 2 0.412730150532009 1 0.470976637359007
17520001 17530000 17525000 1 0.4001 2 0.412380910590859 1 0.497549258567194
17530001 17540000 17535000 0 0.39 2 0.412226863913151 1 0.481665785470217
17540001 17550000 17545000 0 0.418 2 0.413213389843847 1 0.542709836129411
17550001 17560000 17555000 0 0.398 2 0.413869671168717 1 0.839215643374881
17560001 17570000 17565000 5 0.414 2 0.41725196202141 2 2.13152935718951
17570001 17580000 17575000 2 0.4467 2 0.423404371358614 2 2.12586282084139
17580001 17590000 17585000 2 0.4167 2 0.423475062919027 2 2.12126949213497
17590001 17600000 17595000 2 0.4287 2 0.426320304317266 2 2.10817635890638
17600001 17610000 17605000 3 0.4377 3 0.428294865057552 2 2.05352862579165
17610001 17620000 17615000 0 0.4294 3 0.428610766389821 1 1.1059292064871
17620001 17630000 17625000 1 0.4376 3 0.427656730614572 1 0.921079922282816
17630001 17640000 17635000 0 0.4276 2 0.42551841203652 1 0.723137504849942
17640001 17650000 17645000 0 0.4279 2 0.422495910764333 1 0.763017900815056
17650001 17660000 17655000 1 0.4192 2 0.419333078343017 1 1.15040293115864
17660001 17670000 17665000 1 0.4251 2 0.417140538127846 2 1.55268408356884
17670001 17680000 17675000 3 0.3957 2 0.415148470982862 2 1.98716146522968
17680001 17690000 17685000 0 0.4075 2 0.415693966133281 2 1.92294071995109
17690001 17700000 17695000 5 0.4268 2 0.418267618674204 2 2.13693832370361
17700001 17710000 17705000 6 0.4392 2 0.419865071457256 2 2.1380115313453
17710001 17720000 17715000 2 0.4255 2 0.41846175996595 2 2.02845849528182
17720001 17730000 17725000 1 0.4152 2 0.41741761031017 2 1.60767524312892
17730001 17740000 17735000 1 0.4184 2 0.416956522248741 1 1.24209779206443
17740001 17750000 17745000 1 0.4356 2 0.416844259875879 1 0.894807799214302
17750001 17760000 17755000 0 0.4076 2 0.414932381958969 1 0.541980054933064
17760001 17770000 17765000 0 0.4199 2 0.414525528266871 1 0.456423941737723
17770001 17780000 17775000 0 0.4022 2 0.413821130858714 1 0.439295547776387
17780001 17790000 17785000 0 0.4178 2 0.413727226102062 1 0.434530505847294
17790001 17800000 17795000 0 0.4034 2 0.413270365875683 1 0.4416566045881
17800001 17810000 17805000 1 0.3836 2 0.412663676832512 1 0.478016879488478
17810001 17820000 17815000 0 0.406 2 0.413374820271692 1 0.470976637359007
17820001 17830000 17825000 0 0.4242 2 0.414944832023454 1 0.533480250410897
17830001 17840000 17835000 0 0.3715 2 0.415326782828504 1 0.828698208486342
17840001 17850000 17845000 4 0.465 3 0.438827146953653 2 2.11736301631923
17850001 17860000 17855000 6 0.4872 3 0.443498540642394 2 2.13792567473396
17860001 17870000 17865000 2 0.4431 3 0.432533112780721 2 1.94238724241847
17870001 17880000 17875000 0 0.3882 2 0.412023902569396 1 1.20530823410738
17880001 17890000 17885000 1 0.3891 2 0.406973567114583 1 1.083992842291
17890001 17900000 17895000 0 0.3854 2 0.404427628942155 1 0.965424862037351
17900001 17910000 17905000 1 0.3604 2 0.403827281651559 1 1.13524923925801
17910001 17920000 17915000 2 0.3931 2 0.406226556896416 2 1.31524762492186
17920001 17930000 17925000 0 0.4285 2 0.41005233688055 1 1.18568999841733
17930001 17940000 17935000 1 0.4129 2 0.410149397552288 2 1.38380412907287
17940001 17950000 17945000 3 0.3693 2 0.410068146378384 2 1.60892016399328
17950001 17960000 17955000 1 0.4344 2 0.414257963726343 1 1.08738417843874
17960001 17970000 17965000 0 0.4169 2 0.414800283013408 1 0.586668421132938
17970001 17980000 17975000 0 0.4267 2 0.415296185882129 1 0.466082810512912
17980001 17990000 17985000 0 0.4109 2 0.415112807722137 1 0.439853615750065
17990001 1.8e+07 17995000 0 0.3983 2 0.415293019992908 1 0.432856301926261
18000001 18010000 18005000 0 0.44 2 0.419186628907842 1 0.431783094284574
18010001 18020000 18015000 0 0.412 2 0.419041442178682 1 0.432341162258251
18020001 18030000 18025000 0 0.4376 2 0.421071075767597 1 0.432856301926261
18030001 18040000 18035000 0 0.4415 2 0.421473925091176 1 0.44148489136543
18040001 18050000 18045000 1 0.4229 2 0.417899383397732 1 0.468143369184952
18050001 18060000 18055000 0 0.4097 2 0.414331811201842 1 0.449770054359259
18060001 18070000 18065000 1 0.3707 2 0.412643629525493 1 0.465996953901577
18070001 18080000 18075000 0 0.3803 2 0.413343171353621 1 0.439896544055732
18080001 18090000 18085000 0 0.4342 2 0.426883318604598 1 0.432942158537596
18090001 18100000 18095000 0 0.4436 3 0.435184822383823 1 0.434530505847294
18100001 18110000 18105000 0 0.4359 3 0.438278866427933 1 0.44285859714679
18110001 18120000 18115000 0 0.4614 3 0.440442743860518 1 0.480678434439864
18120001 18130000 18125000 1 0.4057 3 0.437313002817022 1 0.642389361889362
18130001 18140000 18135000 0 0.437 3 0.439435080454469 1 0.773063124341253
18140001 18150000 18145000 1 0.4524 3 0.441468535900087 2 1.41921998124857
18150001 18160000 18155000 4 0.4396 3 0.44065143640206 2 2.12036799771595
18160001 18170000 18165000 2 0.425 3 0.439047422857878 2 2.11843622396092
18170001 18180000 18175000 1 0.4109 3 0.439127841068642 2 2.10328253206029
18180001 18190000 18185000 4 0.4595 3 0.445689437637631 2 2.13723882184328
18190001 18200000 18195000 3 0.4775 3 0.448367699477479 2 2.13650904064694
18200001 18210000 18205000 4 0.4402 3 0.445239490463798 2 2.13766810489996
18210001 18220000 18215000 4 0.4566 3 0.444753057040234 2 2.13556461792225
18220001 18230000 18225000 0 0.4164 3 0.442489716832608 2 2.02588279694177
18230001 18240000 18235000 3 0.4491 3 0.44373986659638 2 2.12908244376646
18240001 18250000 18245000 4 0.4524 3 0.444095878032978 2 2.13599390097893
18250001 18260000 18255000 1 0.4443 3 0.44338554485059 2 2.054773546656
18260001 18270000 18265000 1 0.4406 3 0.442112197380872 2 2.02905949156117
18270001 18280000 18275000 1 0.3977 3 0.440342736308113 2 2.054387191905
18280001 18290000 18285000 3 0.48 3 0.452977632707747 2 2.1296834400458
18290001 18300000 18295000 3 0.4867 3 0.454084529906148 2 2.13320356111054
18300001 18310000 18305000 1 0.4354 3 0.444231827057748 2 2.105643588872
18310001 18320000 18315000 5 0.4274 3 0.440125366329837 2 2.13547876131092
18320001 18330000 18325000 0 0.4333 3 0.438870605459017 2 1.80677672481482
18330001 18340000 18335000 1 0.4494 3 0.437868240108084 2 1.83472305180436
18340001 18350000 18345000 1 0.4214 3 0.430632393999777 2 1.89739837807892
18350001 18360000 18355000 3 0.4304 2 0.426268610850255 2 2.0119740259055
18360001 18370000 18365000 0 0.4117 2 0.420937503381702 2 1.74860887063535
18370001 18380000 18375000 1 0.4186 2 0.419014651598719 2 1.81235740455159
18380001 18390000 18385000 2 0.4173 2 0.418648944492354 2 1.92397099928711
18390001 18400000 18395000 0 0.3845 2 0.419408213988956 2 1.87215653434643
18400001 18410000 18405000 4 0.4517 3 0.436126043070958 2 2.13049907785349
18410001 18420000 18415000 2 0.4288 3 0.440737610633318 2 2.11465853306218
18420001 18430000 18425000 1 0.4835 3 0.448423001308797 2 2.07889925444114
18430001 18440000 18435000 2 0.4356 3 0.446202677131449 2 2.09478272753812
18440001 18450000 18445000 3 0.4797 3 0.447809296297197 2 2.06254356998182
18450001 18460000 18455000 1 0.4159 3 0.441911495327996 2 1.36088041384642
18460001 18470000 18465000 0 0.4411 3 0.442106899325756 1 0.714208417271101
18470001 18480000 18475000 0 0.4378 3 0.441784452722648 1 0.579113039335457
18480001 18490000 18485000 0 0.4285 3 0.441495341970342 1 0.601521614893896
18490001 18500000 18495000 1 0.4235 3 0.442448161510451 1 0.830157770879037
18500001 18510000 18505000 0 0.4544 3 0.449302619366757 1 1.0529556772934
18510001 18520000 18515000 4 0.4729 3 0.457865077837348 2 2.11976700143661
18520001 18530000 18525000 4 0.4474 4 0.459956898701228 2 2.13715296523195
18530001 18540000 18535000 2 0.4738 4 0.467665084475994 2 2.12934001360046
18540001 18550000 18545000 2 0.5076 4 0.470621316180553 2 2.12921122868346
18550001 18560000 18555000 3 0.4135 4 0.45940840468311 2 2.13603682928459
18560001 18570000 18565000 2 0.4987 4 0.467708558471649 2 2.13135764396684
18570001 18580000 18575000 5 0.4774 4 0.464404534801849 2 2.13809738795663
18580001 18590000 18585000 2 0.4591 3 0.452153545463795 2 2.13067079107616
18590001 18600000 18595000 7 0.4031 3 0.437863171035657 2 2.13822617287364
18600001 18610000 18605000 1 0.411 3 0.437667538055208 2 1.62926818087968
18610001 18620000 18615000 1 0.478 3 0.442994736855071 1 1.17482913708345
18620001 18630000 18625000 0 0.4181 3 0.439047422857878 1 0.744945084129036
18630001 18640000 18635000 1 0.442 3 0.43828710138958 1 0.683600535330169
18640001 18650000 18645000 1 0.4282 3 0.43644927892441 1 0.597443425855482
18650001 18660000 18655000 0 0.4251 3 0.434459739949533 1 0.476729030318453
18660001 18670000 18665000 0 0.4164 3 0.433853251666546 1 0.453247247118327
18670001 18680000 18675000 1 0.4296 3 0.436334277647123 1 0.469001935298302
18680001 18690000 18685000 0 0.439 3 0.439428550673922 1 0.440025328972735
18690001 18700000 18695000 0 0.4416 3 0.440240352116833 1 0.433371441594271
18700001 18710000 18705000 0 0.4275 3 0.440447583950256 1 0.431911879201576
18710001 18720000 18715000 0 0.4394 3 0.441796051575622 1 0.431396739533566
18720001 18730000 18725000 0 0.4349 3 0.442456151999118 1 0.433586083122609
18730001 18740000 18735000 0 0.4508 3 0.444222920638326 1 0.442386385784448
18740001 18750000 18745000 1 0.4572 3 0.445100620022787 1 0.47333769417072
18750001 18760000 18755000 0 0.4486 3 0.445157382562225 1 0.459300138217445
18760001 18770000 18765000 1 0.4445 3 0.444635694614362 1 0.497635115178529
18770001 18780000 18775000 0 0.442 3 0.444054093728131 1 0.491024156105733
18780001 18790000 18785000 0 0.4467 3 0.444049024655704 1 0.5795852506978
18790001 18800000 18795000 1 0.4391 3 0.444117615030805 1 0.983111323972364
18800001 18810000 18805000 1 0.452 3 0.444767806292136 2 1.38461976688055
18810001 18820000 18815000 3 0.4471 3 0.444657660594878 2 1.82261726960613
18820001 18830000 18825000 0 0.4425 3 0.444783013509417 2 1.64841420520738
18830001 18840000 18835000 2 0.439 3 0.445089021169813 2 1.79540072381293
18840001 18850000 18845000 1 0.4719 3 0.447675494928613 2 1.72632907999391
18850001 18860000 18855000 0 0.4482 3 0.446406529583254 2 1.70091552303874
18860001 18870000 18865000 2 0.4315 3 0.446180940133622 2 2.04150870020474
18870001 18880000 18875000 4 0.4667 3 0.450283934667929 2 2.13517826317124
18880001 18890000 18885000 3 0.4775 3 0.451517874471678 2 2.12594867745273
18890001 18900000 18895000 1 0.4457 3 0.447055260136465 2 1.98089393260222
18900001 18910000 18905000 0 0.4393 3 0.445159301235723 2 1.88980006797578
18910001 18920000 18915000 2 0.4506 3 0.445279585077835 2 2.07331857470437
18920001 18930000 18925000 4 0.4403 3 0.445384890685355 2 2.12697895678875
18930001 18940000 18935000 0 0.4426 3 0.446471740576737 2 1.93337229822829
18940001 18950000 18945000 2 0.4707 3 0.44984412563895 2 2.0052342819157
18950001 18960000 18955000 2 0.4769 3 0.449411304355895 2 1.96359382541822
18960001 18970000 18965000 1 0.4434 3 0.439404350225232 2 1.70658205938686
18970001 18980000 18975000 0 0.3986 2 0.424190236191152 2 1.50086961862816
18980001 18990000 18985000 3 0.4404 2 0.4228639480387 2 1.63553571350713
18990001 1.9e+07 18995000 0 0.4003 2 0.416991136295848 1 0.91206497809264
19000001 19010000 19005000 1 0.3994 2 0.415994889230959 1 0.768770293774502
19010001 19020000 19015000 0 0.4445 2 0.418184263556909 1 0.611051698752082
19020001 19030000 19025000 1 0.4221 2 0.416483408349543 1 0.632215353446163
19030001 19040000 19035000 1 0.409 2 0.415092760415119 1 0.623157480950319
19040001 19050000 19045000 0 0.3958 2 0.414530383846901 1 0.578168616610772
19050001 19060000 19055000 0 0.4096 2 0.4157300563788 1 0.684544958054854
19060001 19070000 19065000 1 0.4242 2 0.418547655985565 1 1.21518174441091
19070001 19080000 19075000 2 0.4403 2 0.421037526424398 2 1.76801246479706
19080001 19090000 19085000 2 0.3964 2 0.420917242582286 2 1.884476958073
19090001 19100000 19095000 1 0.4366 3 0.429058565907467 2 1.82253141299479
19100001 19110000 19105000 1 0.4464 3 0.433733196807123 2 1.80209753949706
19110001 19120000 19115000 3 0.4612 3 0.433761692568187 2 1.8230465526628
19120001 19130000 19125000 0 0.4145 2 0.421113711283954 1 0.848445229093395
19130001 19140000 19135000 0 0.3999 2 0.415443700021211 1 0.638096531322611
19140001 19150000 19145000 1 0.3954 2 0.414097788788457 1 0.637838961488606
19150001 19160000 19155000 0 0.3957 2 0.414399550365432 1 0.605385162403971
19160001 19170000 19165000 0 0.3991 2 0.418235545529417 1 0.74022297050561
19170001 19180000 19175000 1 0.4643 3 0.436421454621122 2 1.40848790483169
19180001 19190000 19185000 4 0.46 3 0.437677905182751 2 2.11032277418976
19190001 19200000 19195000 2 0.3959 3 0.432017118892185 2 2.08615413809895
19200001 19210000 19205000 1 0.448 3 0.435549053291777 2 1.98239642330059
19210001 19220000 19215000 1 0.4298 3 0.434925683590992 2 1.92907946766154
19220001 19230000 19225000 2 0.4256 3 0.433804708598464 2 1.92560227490248
19230001 19240000 19235000 2 0.4499 3 0.433477421905618 2 1.72195039281582
19240001 19250000 19245000 0 0.4307 3 0.427750421878827 1 0.875532989969592
19250001 19260000 19255000 1 0.3983 2 0.421415045876134 1 0.703390484242889
19260001 19270000 19265000 0 0.4228 2 0.421492282707386 1 0.502700655247295
19270001 19280000 19275000 0 0.4182 2 0.422820260550647 1 0.459471851440115
19280001 19290000 19285000 0 0.4254 2 0.426186731931371 1 0.464880817954221
19290001 19300000 19295000 0 0.4184 3 0.429820363574177 1 0.540262922706363
19300001 19310000 19305000 1 0.4382 3 0.43663836663402 1 0.863727705911027
19310001 19320000 19315000 2 0.444 3 0.440328989798953 1 1.18659149283635
19320001 19330000 19325000 0 0.4455 3 0.441829387426423 1 1.15216299169101
19330001 19340000 19335000 1 0.4476 3 0.442392401713755 2 1.48545835689353
19340001 19350000 19345000 2 0.4276 3 0.441834227516161 2 1.85477057055109
19350001 19360000 19355000 2 0.4405 3 0.442365595643501 2 1.9201503800827
